age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,max_monthly_emi,emi_eligibility
29,Male,Single,High School,46300.0,Private,3.7,SME,Rented,4600.0,1,0,0.0,0.0,1030.0,8540.0,1850.0,No,0.0,740.0,73700.0,129100.0,Home Appliances EMI,236200.0,25,16590.0,Eligible
40,Female,Married,Professional,91500.0,Private,13.5,MNC,Rented,27300.0,7,6,6680.0,5760.0,2710.0,20330.0,2980.0,Yes,10100.0,611.0,517700.0,33900.0,E-commerce Shopping EMI,10900.0,18,8640.0,High_Risk
49,Female,Single,Graduate,57900.0,Private,10.5,SME,Family,0.0,3,1,5520.0,0.0,3600.0,11380.0,4060.0,No,0.0,592.0,59900.0,6300.0,Home Appliances EMI,64000.0,29,19440.0,High_Risk
48,Male,Single,Professional,54100.0,Private,17.5,Startup,Rented,7800.0,7,6,7680.0,2020.0,4310.0,14560.0,3910.0,No,0.0,587.0,127400.0,117100.0,Education EMI,69500.0,20,7360.0,High_Risk
41,Female,Single,Graduate,76900.0,Self-employed,14.4,Startup,Family,0.0,6,5,6460.0,9160.0,5110.0,16580.0,5830.0,No,0.0,666.0,378000.0,4300.0,Home Appliances EMI,192300.0,27,19120.0,Eligible
55,Male,Married,Graduate,46400.0,Government,22.4,MNC,Rented,10800.0,6,4,890.0,12730.0,2360.0,11050.0,2080.0,No,0.0,636.0,160700.0,131800.0,Home Appliances EMI,226300.0,12,4370.0,Not_Eligible
45,Female,Married,Graduate,36300.0,Government,18.1,Startup,Family,0.0,8,6,4960.0,13670.0,1090.0,10310.0,3610.0,No,0.0,399.0,139200.0,33500.0,Vehicle EMI,497900.0,73,1260.0,Not_Eligible
27,Female,Married,Graduate,37600.0,Private,1.5,Startup,Own,0.0,3,2,4750.0,13610.0,2620.0,8950.0,3690.0,No,0.0,692.0,131600.0,25100.0,E-commerce Shopping EMI,183200.0,15,2070.0,Not_Eligible
52,Male,Single,Graduate,56400.0,Private,26.5,Startup,Family,0.0,4,2,3980.0,220.0,1480.0,10800.0,5270.0,Yes,13600.0,589.0,302200.0,76700.0,Vehicle EMI,1391000.0,60,13030.0,Not_Eligible
45,Female,Single,Graduate,47200.0,Private,15.1,MNC,Own,0.0,7,5,7500.0,1840.0,2910.0,13800.0,1660.0,Yes,11100.0,733.0,216100.0,50400.0,Vehicle EMI,615400.0,22,5860.0,Not_Eligible
47,Female,Married,Graduate,115800.0,Private,14.8,MNC,Rented,22400.0,5,3,4570.0,14870.0,2660.0,15390.0,6790.0,Yes,6500.0,680.0,331500.0,211400.0,Education EMI,328000.0,40,27080.0,Eligible
45,Female,Married,Graduate,53300.0,Self-employed,8.4,Government,Own,0.0,8,6,3230.0,3440.0,3210.0,15610.0,4190.0,No,0.0,658.0,41400.0,132600.0,Home Appliances EMI,32200.0,36,14500.0,Eligible
44,Male,Single,Graduate,48300.0,Government,15.9,Government,Family,0.0,4,3,3880.0,7340.0,1930.0,9580.0,3280.0,No,0.0,850.0,138000.0,23800.0,Education EMI,141200.0,43,18440.0,Eligible
28,Male,Married,Post Graduate,86600.0,Self-employed,3.3,SME,Own,0.0,1,0,0.0,0.0,3430.0,15500.0,5140.0,No,0.0,657.0,402700.0,85200.0,Vehicle EMI,277800.0,19,33900.0,Eligible
45,Male,Single,High School,42300.0,Self-employed,10.6,Startup,Family,0.0,6,5,2900.0,14630.0,3260.0,10200.0,3950.0,No,0.0,686.0,38500.0,2400.0,Personal Loan EMI,952200.0,47,4210.0,Not_Eligible
53,Female,Single,Graduate,58400.0,Private,24.1,MNC,Own,0.0,3,1,70.0,0.0,3840.0,10860.0,4390.0,No,0.0,547.0,96300.0,35500.0,Education EMI,234200.0,32,18810.0,Not_Eligible
35,Female,Married,Graduate,95000.0,Government,6.0,MNC,Own,0.0,4,3,2960.0,3220.0,4300.0,15940.0,4070.0,No,0.0,714.0,126600.0,144400.0,Home Appliances EMI,265900.0,36,33570.0,Eligible
46,Male,Married,Graduate,63000.0,Private,5.7,MNC,Own,0.0,2,0,0.0,0.0,2290.0,10520.0,2590.0,No,0.0,768.0,116400.0,130800.0,Vehicle EMI,295000.0,26,32540.0,Eligible
26,Male,Married,Post Graduate,83600.0,Self-employed,1.9,SME,Family,0.0,3,1,5630.0,0.0,2150.0,12980.0,1760.0,No,0.0,563.0,237000.0,152100.0,Vehicle EMI,1310400.0,46,27100.0,High_Risk
37,Female,Single,Post Graduate,48900.0,Private,9.7,Government,Own,0.0,1,0,0.0,0.0,1320.0,6920.0,2670.0,No,0.0,646.0,230100.0,15400.0,Personal Loan EMI,943900.0,25,19980.0,Not_Eligible
40,Male,Single,Graduate,29000.0,Private,4.8,SME,Own,0.0,3,1,4350.0,0.0,780.0,7430.0,760.0,Yes,4300.0,850.0,162600.0,45400.0,E-commerce Shopping EMI,41200.0,17,7870.0,Eligible
60,Female,Single,Graduate,50800.0,Private,23.7,SME,Rented,6600.0,1,0,0.0,0.0,1860.0,5330.0,1060.0,Yes,4700.0,601.0,183700.0,22200.0,E-commerce Shopping EMI,185000.0,14,17960.0,High_Risk
32,Male,Single,Professional,68600.0,Self-employed,7.7,SME,Family,0.0,6,4,6610.0,7070.0,3330.0,12000.0,5460.0,No,0.0,706.0,239000.0,122500.0,Home Appliances EMI,59100.0,35,20670.0,Eligible
34,Female,Single,Graduate,115200.0,Self-employed,10.6,Government,Own,0.0,5,3,1740.0,8110.0,6030.0,21140.0,2330.0,Yes,25500.0,749.0,239600.0,207600.0,Home Appliances EMI,159500.0,35,35300.0,Eligible
39,Male,Single,Graduate,37100.0,Government,8.8,Government,Own,0.0,8,6,5810.0,4580.0,2600.0,10020.0,2370.0,No,0.0,590.0,62400.0,111000.0,E-commerce Shopping EMI,76800.0,12,5380.0,Not_Eligible
60,Female,Married,Post Graduate,94800.0,Government,15.0,MNC,Rented,17500.0,3,1,5650.0,0.0,6940.0,10460.0,3950.0,Yes,22400.0,640.0,514700.0,140900.0,Home Appliances EMI,216200.0,29,18180.0,High_Risk
55,Male,Married,Post Graduate,73500.0,Private,7.0,Government,Own,0.0,2,1,3260.0,0.0,4710.0,12080.0,6550.0,No,0.0,610.0,225100.0,28400.0,E-commerce Shopping EMI,76900.0,23,26650.0,High_Risk
26,Male,Married,Graduate,55000.0,Private,2.5,MNC,Own,0.0,7,5,6600.0,9940.0,2750.0,13400.0,3610.0,No,0.0,604.0,102900.0,19400.0,Education EMI,373700.0,18,9740.0,Not_Eligible
33,Male,Married,Graduate,50000.0,Government,6.0,Startup,Rented,12400.0,7,6,6100.0,13660.0,1500.0,13750.0,4180.0,No,0.0,725.0,211500.0,146900.0,Vehicle EMI,642000.0,77,500.0,Not_Eligible
54,Male,Married,Professional,80100.0,Private,22.3,Startup,Rented,13900.0,5,4,3820.0,2650.0,3360.0,10890.0,4180.0,No,0.0,616.0,142700.0,16200.0,Vehicle EMI,299500.0,37,24140.0,High_Risk
27,Male,Married,Graduate,55200.0,Private,1.5,SME,Own,0.0,8,6,3890.0,11570.0,2610.0,12790.0,5450.0,No,0.0,562.0,213100.0,26300.0,Home Appliances EMI,50100.0,11,9240.0,High_Risk
55,Female,Married,Post Graduate,57600.0,Self-employed,19.9,Startup,Own,0.0,3,2,7500.0,2610.0,3970.0,10200.0,3340.0,No,0.0,671.0,234100.0,50400.0,Home Appliances EMI,112800.0,28,20380.0,Eligible
35,Female,Single,Graduate,44000.0,Private,4.2,Startup,Family,0.0,2,1,4550.0,0.0,1870.0,7680.0,2280.0,Yes,4600.0,636.0,71700.0,72900.0,Vehicle EMI,766300.0,64,13990.0,High_Risk
58,Female,Single,Graduate,71300.0,Private,27.1,Startup,Own,0.0,3,1,6340.0,0.0,4810.0,13180.0,4200.0,No,0.0,616.0,305500.0,9100.0,E-commerce Shopping EMI,187100.0,6,25000.0,Not_Eligible
35,Male,Married,Graduate,41800.0,Government,9.0,Government,Rented,4700.0,6,5,2240.0,1930.0,1140.0,9650.0,1580.0,No,0.0,622.0,196100.0,86700.0,E-commerce Shopping EMI,20800.0,21,10970.0,High_Risk
40,Male,Married,Graduate,39100.0,Private,15.2,SME,Rented,9000.0,2,0,0.0,0.0,1110.0,8620.0,3730.0,No,0.0,582.0,177700.0,93100.0,E-commerce Shopping EMI,106400.0,10,10400.0,High_Risk
48,Female,Single,High School,89500.0,Private,7.9,SME,Own,0.0,7,6,3450.0,790.0,5240.0,18550.0,5570.0,No,0.0,749.0,252200.0,153500.0,Vehicle EMI,147200.0,82,32540.0,Eligible
29,Male,Married,Post Graduate,39600.0,Private,5.6,MNC,Own,0.0,2,0,0.0,0.0,2060.0,7250.0,2740.0,Yes,9400.0,422.0,233100.0,11400.0,Personal Loan EMI,485900.0,36,7240.0,Not_Eligible
45,Female,Married,Post Graduate,70400.0,Self-employed,18.2,Government,Own,0.0,4,2,2920.0,390.0,4290.0,10780.0,2750.0,No,0.0,607.0,246400.0,119500.0,Education EMI,493800.0,32,24850.0,High_Risk
43,Male,Single,Post Graduate,45300.0,Private,11.0,Startup,Rented,6200.0,4,3,780.0,3860.0,2250.0,11140.0,1220.0,Yes,8300.0,602.0,44300.0,134300.0,Vehicle EMI,182700.0,30,6310.0,High_Risk
53,Male,Single,Post Graduate,58300.0,Government,6.8,MNC,Rented,12100.0,7,5,5690.0,670.0,3900.0,13010.0,4120.0,Yes,6000.0,724.0,106500.0,150300.0,Home Appliances EMI,269000.0,31,7740.0,High_Risk
60,Male,Married,Graduate,73900.0,Self-employed,19.4,SME,Rented,13700.0,2,0,0.0,0.0,5670.0,13820.0,2650.0,No,0.0,700.0,208800.0,61200.0,Education EMI,382000.0,21,20590.0,High_Risk
48,Male,Single,Graduate,54100.0,Self-employed,11.4,MNC,Own,0.0,1,0,0.0,0.0,3390.0,6530.0,2470.0,No,0.0,740.0,34200.0,78700.0,Vehicle EMI,986100.0,34,26880.0,High_Risk
39,Male,Single,Graduate,44500.0,Private,15.1,Government,Own,0.0,8,6,2190.0,12370.0,2080.0,12140.0,3130.0,Yes,9800.0,526.0,39600.0,80000.0,Personal Loan EMI,937000.0,21,1530.0,Not_Eligible
39,Male,Married,Post Graduate,42000.0,Self-employed,12.3,SME,Rented,5800.0,6,4,3160.0,2390.0,2620.0,9720.0,3780.0,Yes,4200.0,770.0,224000.0,101900.0,E-commerce Shopping EMI,130400.0,20,7270.0,High_Risk
40,Female,Married,High School,31900.0,Private,7.3,SME,Rented,5600.0,8,6,440.0,7400.0,1500.0,12100.0,1380.0,Yes,6400.0,556.0,88900.0,30900.0,Education EMI,388500.0,23,500.0,Not_Eligible
54,Female,Single,High School,59800.0,Private,24.5,MNC,Rented,13600.0,5,4,7020.0,10180.0,3800.0,9000.0,3530.0,No,0.0,563.0,237900.0,62400.0,E-commerce Shopping EMI,35500.0,7,7830.0,High_Risk
36,Female,Single,Post Graduate,88300.0,Government,5.9,SME,Rented,21700.0,2,1,3020.0,0.0,4270.0,12910.0,5450.0,Yes,11200.0,704.0,362500.0,237900.0,Home Appliances EMI,95900.0,24,18320.0,Eligible
31,Female,Married,Post Graduate,52900.0,Government,5.1,SME,Rented,10000.0,2,1,810.0,0.0,3440.0,8230.0,4510.0,No,0.0,600.0,35000.0,126300.0,Education EMI,338700.0,48,12190.0,High_Risk
37,Male,Married,Post Graduate,38300.0,Private,7.9,Startup,Family,0.0,2,1,3340.0,0.0,2460.0,7860.0,2000.0,No,0.0,695.0,80300.0,3400.0,Vehicle EMI,112700.0,55,12300.0,Eligible
25,Male,Married,Graduate,80600.0,Private,1.2,MNC,Family,0.0,6,5,400.0,8520.0,5470.0,17940.0,7990.0,Yes,7400.0,586.0,126300.0,20200.0,Home Appliances EMI,285200.0,15,17530.0,High_Risk
28,Female,Married,Graduate,29600.0,Private,4.4,MNC,Rented,5900.0,7,6,7840.0,2450.0,1540.0,10410.0,1570.0,No,0.0,801.0,114800.0,67600.0,Home Appliances EMI,289900.0,7,500.0,Not_Eligible
28,Male,Married,High School,47200.0,Private,5.2,MNC,Family,0.0,6,4,5360.0,1290.0,1720.0,9560.0,3680.0,No,0.0,753.0,225500.0,32900.0,Home Appliances EMI,121800.0,33,14390.0,Eligible
52,Female,Single,Post Graduate,52000.0,Private,26.9,SME,Rented,13600.0,4,3,7680.0,13850.0,2640.0,8380.0,1840.0,Yes,6100.0,606.0,106500.0,133300.0,E-commerce Shopping EMI,174100.0,12,500.0,Not_Eligible
51,Male,Married,Graduate,124600.0,Private,10.0,MNC,Rented,33700.0,7,6,950.0,4750.0,5040.0,23770.0,9800.0,No,0.0,750.0,210700.0,227500.0,Home Appliances EMI,61000.0,15,27520.0,Eligible
50,Male,Married,Post Graduate,62100.0,Government,12.1,SME,Rented,11700.0,6,5,5750.0,960.0,4850.0,15960.0,1540.0,No,0.0,666.0,58000.0,74200.0,Vehicle EMI,1270400.0,33,13340.0,Not_Eligible
41,Female,Married,Post Graduate,54300.0,Self-employed,7.2,SME,Rented,11700.0,5,4,6270.0,12160.0,2160.0,10490.0,3810.0,No,0.0,651.0,245300.0,111600.0,E-commerce Shopping EMI,61200.0,20,3690.0,Eligible
50,Female,Married,Graduate,45300.0,Self-employed,17.0,Startup,Rented,10600.0,2,0,0.0,0.0,2920.0,7420.0,2070.0,Yes,8800.0,563.0,55400.0,102900.0,Education EMI,168000.0,20,8280.0,High_Risk
30,Male,Married,High School,66200.0,Private,2.1,SME,Rented,18900.0,4,2,2530.0,5530.0,4570.0,11520.0,5330.0,No,0.0,850.0,359800.0,170100.0,Education EMI,196600.0,48,11640.0,Eligible
57,Female,Married,Graduate,91900.0,Private,15.1,SME,Own,0.0,7,5,870.0,2620.0,2710.0,15440.0,3530.0,Yes,14000.0,604.0,89400.0,215400.0,Home Appliances EMI,44700.0,20,30580.0,High_Risk
43,Female,Married,Post Graduate,28900.0,Private,6.7,MNC,Rented,8000.0,7,5,2160.0,6390.0,1810.0,9680.0,1040.0,Yes,1900.0,682.0,88500.0,17200.0,Personal Loan EMI,911600.0,57,500.0,Not_Eligible
58,Male,Single,Graduate,71500.0,Private,7.7,MNC,Own,0.0,1,0,0.0,0.0,5080.0,9700.0,2090.0,No,0.0,530.0,151500.0,38300.0,Home Appliances EMI,98400.0,6,25610.0,Not_Eligible
30,Female,Married,Professional,68900.0,Private,2.3,SME,Rented,19000.0,1,0,0.0,0.0,2150.0,11940.0,5390.0,No,0.0,754.0,218000.0,32000.0,Vehicle EMI,671400.0,78,18050.0,Eligible
42,Male,Single,Graduate,53400.0,Government,9.0,MNC,Family,0.0,3,1,720.0,0.0,2090.0,7450.0,5020.0,Yes,9500.0,656.0,170900.0,157800.0,E-commerce Shopping EMI,56300.0,16,15180.0,Eligible
50,Female,Single,Professional,141500.0,Private,15.5,Government,Family,0.0,2,0,0.0,0.0,3200.0,23520.0,6750.0,No,0.0,704.0,765200.0,293300.0,Vehicle EMI,1296600.0,14,50000.0,Not_Eligible
42,Male,Married,Post Graduate,84500.0,Government,17.0,SME,Own,0.0,5,4,6930.0,4940.0,5030.0,11990.0,3860.0,No,0.0,734.0,432900.0,228900.0,Home Appliances EMI,84900.0,15,37790.0,Eligible
41,Male,Married,Graduate,51500.0,Private,7.1,MNC,Rented,8100.0,4,3,6980.0,13150.0,3820.0,10060.0,4120.0,Yes,3100.0,731.0,235100.0,43800.0,E-commerce Shopping EMI,44800.0,24,1340.0,Not_Eligible
30,Male,Single,Professional,47500.0,Government,4.8,MNC,Family,0.0,4,3,480.0,12050.0,2850.0,9160.0,4100.0,No,0.0,693.0,162800.0,27600.0,Education EMI,264300.0,11,10360.0,Not_Eligible
38,Male,Married,Graduate,29900.0,Government,7.3,MNC,Own,0.0,4,3,7090.0,14800.0,1430.0,6280.0,2670.0,No,0.0,772.0,67000.0,55100.0,Home Appliances EMI,37600.0,20,500.0,Not_Eligible
33,Male,Single,Post Graduate,46500.0,Private,5.5,Government,Rented,13200.0,8,6,1610.0,14340.0,1100.0,10840.0,4170.0,No,0.0,630.0,210400.0,600.0,Personal Loan EMI,88700.0,54,700.0,Not_Eligible
35,Male,Single,Graduate,33800.0,Government,6.9,SME,Rented,7400.0,4,3,1580.0,7180.0,2260.0,9080.0,2960.0,Yes,3400.0,721.0,27200.0,17400.0,E-commerce Shopping EMI,100600.0,5,500.0,Not_Eligible
49,Female,Married,Post Graduate,84500.0,Self-employed,20.2,Government,Rented,10500.0,6,4,2920.0,8860.0,5350.0,15200.0,5230.0,No,0.0,554.0,502000.0,186600.0,Vehicle EMI,548000.0,63,20480.0,High_Risk
47,Female,Single,Post Graduate,46900.0,Government,10.6,SME,Rented,8900.0,8,6,3350.0,2110.0,3560.0,11290.0,4140.0,No,0.0,640.0,56000.0,40300.0,Personal Loan EMI,879500.0,49,9260.0,Not_Eligible
46,Female,Married,Graduate,41200.0,Self-employed,10.9,Startup,Own,0.0,2,0,0.0,0.0,2890.0,8790.0,2560.0,Yes,9900.0,646.0,217300.0,121000.0,E-commerce Shopping EMI,161600.0,3,9820.0,Not_Eligible
38,Male,Married,Graduate,97100.0,Private,11.9,MNC,Own,0.0,3,1,7190.0,0.0,5980.0,17810.0,2130.0,No,0.0,698.0,341300.0,16300.0,Education EMI,366200.0,6,40660.0,Not_Eligible
59,Male,Married,Post Graduate,61700.0,Private,32.1,SME,Family,0.0,7,5,5260.0,14160.0,2830.0,12590.0,1610.0,Yes,12400.0,616.0,237300.0,900.0,Home Appliances EMI,153100.0,12,7340.0,Not_Eligible
28,Male,Married,Professional,45700.0,Self-employed,4.0,Government,Family,0.0,1,0,0.0,0.0,2580.0,8570.0,1620.0,No,0.0,673.0,249900.0,13000.0,E-commerce Shopping EMI,130900.0,17,18540.0,Eligible
37,Male,Married,Graduate,67300.0,Private,8.3,Startup,Own,0.0,5,3,4700.0,3610.0,5350.0,12880.0,6230.0,No,0.0,431.0,142500.0,11700.0,E-commerce Shopping EMI,28300.0,17,15620.0,Not_Eligible
29,Male,Married,Post Graduate,35200.0,Self-employed,5.1,MNC,Rented,3700.0,8,6,4020.0,9240.0,1730.0,11650.0,1310.0,No,0.0,828.0,174400.0,77700.0,E-commerce Shopping EMI,48700.0,20,2080.0,Not_Eligible
37,Male,Single,Graduate,41800.0,Private,4.8,MNC,Rented,7400.0,5,3,3030.0,7500.0,2840.0,10110.0,1600.0,No,0.0,827.0,29900.0,44200.0,Personal Loan EMI,50800.0,56,6510.0,Eligible
59,Female,Married,Post Graduate,59800.0,Government,27.4,Government,Own,0.0,3,1,7780.0,0.0,1400.0,11780.0,1640.0,No,0.0,565.0,253700.0,3400.0,Education EMI,228600.0,25,19050.0,High_Risk
38,Female,Married,Professional,42000.0,Private,3.5,MNC,Rented,12100.0,8,6,550.0,8160.0,2240.0,10040.0,1600.0,No,0.0,616.0,126900.0,106600.0,Personal Loan EMI,640300.0,47,4060.0,Not_Eligible
57,Female,Married,Post Graduate,60200.0,Self-employed,22.8,SME,Rented,7100.0,1,0,0.0,0.0,2450.0,7180.0,4030.0,No,0.0,456.0,199600.0,1600.0,Home Appliances EMI,83700.0,10,21820.0,Not_Eligible
42,Male,Single,High School,44900.0,Self-employed,14.2,Startup,Own,0.0,7,5,6660.0,2350.0,1860.0,11980.0,2980.0,No,0.0,575.0,96300.0,27700.0,Home Appliances EMI,295400.0,11,11310.0,Not_Eligible
50,Female,Married,Graduate,65800.0,Self-employed,6.4,SME,Rented,17300.0,5,3,1530.0,6970.0,2200.0,12110.0,3810.0,No,0.0,600.0,339100.0,133000.0,Personal Loan EMI,569800.0,39,11150.0,Not_Eligible
41,Female,Married,Professional,65400.0,Government,13.7,Government,Rented,11000.0,4,2,2850.0,6350.0,3640.0,10460.0,5920.0,Yes,11000.0,679.0,301400.0,90400.0,Home Appliances EMI,229000.0,29,9410.0,Eligible
34,Female,Single,Graduate,49300.0,Private,6.3,Government,Own,0.0,4,3,5790.0,13760.0,3660.0,9990.0,2940.0,Yes,3400.0,688.0,192900.0,48500.0,E-commerce Shopping EMI,93800.0,19,5970.0,Eligible
52,Female,Married,High School,57500.0,Government,21.6,SME,Own,0.0,6,4,50.0,1020.0,1430.0,10960.0,1400.0,Yes,3100.0,489.0,210300.0,51300.0,Home Appliances EMI,149300.0,18,19990.0,Not_Eligible
59,Female,Married,Post Graduate,54000.0,Private,10.6,SME,Own,0.0,3,1,3700.0,0.0,1180.0,9060.0,3430.0,No,0.0,598.0,240500.0,146700.0,E-commerce Shopping EMI,149400.0,11,19820.0,High_Risk
34,Female,Married,Professional,53600.0,Private,5.5,Startup,Own,0.0,1,0,0.0,0.0,1140.0,7320.0,2260.0,No,0.0,628.0,138700.0,110100.0,E-commerce Shopping EMI,180200.0,13,24380.0,High_Risk
53,Female,Married,Graduate,66100.0,Private,25.9,Government,Own,0.0,5,3,6150.0,270.0,2780.0,12550.0,3190.0,Yes,16500.0,628.0,106300.0,145300.0,Vehicle EMI,994600.0,20,15360.0,Not_Eligible
34,Male,Married,Post Graduate,77300.0,Private,5.3,Startup,Rented,16600.0,4,3,3390.0,13050.0,2720.0,14390.0,6260.0,No,0.0,560.0,246900.0,102700.0,Home Appliances EMI,138400.0,7,9630.0,Not_Eligible
50,Male,Married,High School,34400.0,Private,14.2,Government,Rented,8500.0,6,4,7230.0,12490.0,1000.0,10280.0,1800.0,No,0.0,573.0,186200.0,33400.0,Vehicle EMI,584400.0,57,500.0,Not_Eligible
53,Male,Married,Post Graduate,73900.0,Self-employed,24.2,Government,Own,0.0,7,6,5330.0,2840.0,5880.0,13730.0,7190.0,No,0.0,758.0,199700.0,182500.0,Home Appliances EMI,230400.0,12,28950.0,Eligible
41,Male,Single,Professional,56600.0,Private,6.8,SME,Rented,9800.0,5,3,7780.0,2380.0,2180.0,14070.0,2180.0,No,0.0,667.0,333200.0,46600.0,Home Appliances EMI,64800.0,25,10420.0,Eligible
51,Female,Single,High School,51200.0,Government,14.5,MNC,Rented,14400.0,1,0,0.0,0.0,2010.0,5420.0,2170.0,Yes,7900.0,825.0,210900.0,96100.0,Home Appliances EMI,290900.0,35,14620.0,Eligible
34,Female,Married,Graduate,81600.0,Self-employed,2.7,Startup,Family,0.0,6,5,6860.0,9270.0,5920.0,11710.0,3830.0,Yes,8000.0,619.0,159900.0,241100.0,Personal Loan EMI,613500.0,43,16350.0,High_Risk
27,Male,Married,High School,36700.0,Government,2.7,SME,Rented,6300.0,5,4,190.0,7850.0,2740.0,9070.0,3570.0,No,0.0,597.0,31300.0,74700.0,Personal Loan EMI,669300.0,38,3210.0,Not_Eligible
28,Female,Single,Graduate,34100.0,Private,5.0,Startup,Rented,9100.0,3,2,4230.0,13020.0,1160.0,6060.0,2700.0,Yes,6100.0,588.0,22900.0,52000.0,E-commerce Shopping EMI,104500.0,17,500.0,Not_Eligible
41,Male,Married,Post Graduate,44800.0,Self-employed,10.6,Government,Family,0.0,1,0,0.0,0.0,2110.0,5770.0,2600.0,No,0.0,700.0,143800.0,37400.0,E-commerce Shopping EMI,135800.0,23,18310.0,Eligible
57,Female,Single,Post Graduate,70600.0,Self-employed,8.0,Startup,Rented,20000.0,8,6,4030.0,1350.0,4430.0,13710.0,3670.0,Yes,15500.0,802.0,334800.0,134800.0,Education EMI,437000.0,9,4890.0,Not_Eligible
29,Female,Married,Post Graduate,66500.0,Private,5.1,Startup,Own,0.0,2,1,3030.0,0.0,3590.0,13090.0,4340.0,No,0.0,719.0,311300.0,42900.0,Home Appliances EMI,213500.0,24,23010.0,Eligible
41,Male,Married,Post Graduate,87900.0,Private,16.6,Government,Own,0.0,7,6,4500.0,3870.0,4330.0,16990.0,5210.0,Yes,5900.0,705.0,221100.0,111300.0,Home Appliances EMI,246000.0,14,32100.0,Eligible
50,Male,Single,Post Graduate,52700.0,Private,19.3,MNC,Family,0.0,8,6,6720.0,12830.0,3930.0,13190.0,3370.0,No,0.0,671.0,307900.0,46800.0,Personal Loan EMI,956900.0,40,8580.0,Not_Eligible
32,Female,Married,Graduate,76500.0,Government,3.2,Government,Rented,22200.0,3,1,2600.0,0.0,2540.0,11600.0,1600.0,No,0.0,749.0,148000.0,205100.0,E-commerce Shopping EMI,179900.0,17,19740.0,Eligible
50,Male,Married,Post Graduate,53700.0,Government,20.5,Government,Rented,16000.0,1,0,0.0,0.0,3810.0,9070.0,2700.0,No,0.0,603.0,70200.0,50200.0,Personal Loan EMI,932000.0,37,12450.0,Not_Eligible
36,Male,Single,Post Graduate,37700.0,Private,6.4,Government,Family,0.0,7,6,4730.0,8740.0,2600.0,9650.0,2600.0,No,0.0,636.0,144300.0,99300.0,Personal Loan EMI,462200.0,15,5240.0,Not_Eligible
54,Female,Single,Graduate,46600.0,Self-employed,17.6,Government,Family,0.0,3,2,870.0,13300.0,1970.0,8350.0,2080.0,No,0.0,647.0,212700.0,3200.0,Home Appliances EMI,103100.0,15,12250.0,High_Risk
45,Female,Married,High School,53200.0,Government,14.1,Government,Rented,6400.0,5,4,2480.0,270.0,2100.0,13250.0,4790.0,Yes,8500.0,612.0,194100.0,131200.0,Home Appliances EMI,129800.0,18,8960.0,High_Risk
44,Female,Married,Graduate,166600.0,Private,13.7,SME,Rented,47800.0,5,4,7730.0,3090.0,6840.0,20220.0,5210.0,No,0.0,764.0,268700.0,50100.0,Home Appliances EMI,154000.0,20,50000.0,Eligible
31,Male,Married,Graduate,37700.0,Private,3.4,Government,Rented,6400.0,1,0,0.0,0.0,1010.0,6920.0,2180.0,No,0.0,787.0,203600.0,74700.0,Personal Loan EMI,647900.0,49,14270.0,High_Risk
41,Male,Single,Post Graduate,89500.0,Private,12.7,MNC,Own,0.0,7,6,4980.0,850.0,2240.0,12880.0,4090.0,Yes,7000.0,648.0,336300.0,94300.0,Education EMI,398300.0,44,36700.0,High_Risk
55,Male,Single,High School,67400.0,Private,7.5,Government,Own,0.0,6,5,4650.0,7000.0,3600.0,14850.0,3540.0,No,0.0,572.0,155300.0,169500.0,Home Appliances EMI,104300.0,19,15500.0,High_Risk
25,Female,Single,Graduate,43700.0,Private,1.7,Government,Own,0.0,3,1,4090.0,0.0,2500.0,6880.0,3160.0,No,0.0,752.0,168400.0,61900.0,Vehicle EMI,384300.0,81,15610.0,Eligible
52,Male,Married,Graduate,68600.0,Government,6.3,Startup,Rented,15900.0,3,1,4090.0,0.0,4850.0,12390.0,2370.0,Yes,9800.0,691.0,231300.0,180300.0,Education EMI,131900.0,9,10300.0,Not_Eligible
42,Male,Married,High School,35300.0,Private,9.0,Startup,Own,0.0,6,4,2160.0,12810.0,810.0,9560.0,1380.0,Yes,5500.0,816.0,191800.0,6200.0,Home Appliances EMI,39000.0,20,1950.0,High_Risk
50,Male,Married,Graduate,39000.0,Private,23.8,Startup,Rented,4400.0,5,4,20.0,780.0,2860.0,10050.0,2910.0,No,0.0,720.0,35100.0,84200.0,Home Appliances EMI,222200.0,8,13540.0,Not_Eligible
48,Male,Married,Post Graduate,36900.0,Private,7.0,Government,Rented,4500.0,5,4,7040.0,13190.0,2380.0,9670.0,1490.0,No,0.0,597.0,183200.0,24700.0,E-commerce Shopping EMI,19300.0,21,500.0,Not_Eligible
40,Male,Single,Professional,49400.0,Private,11.0,SME,Own,0.0,1,0,0.0,0.0,3280.0,6300.0,4240.0,Yes,10900.0,573.0,224000.0,104900.0,Vehicle EMI,1167000.0,40,12160.0,Not_Eligible
36,Male,Single,Post Graduate,57300.0,Self-employed,6.2,SME,Own,0.0,5,3,3850.0,13240.0,3890.0,9760.0,1570.0,Yes,8300.0,726.0,313500.0,43600.0,Personal Loan EMI,501700.0,18,10560.0,Not_Eligible
